setid,Temperature (K),Pressure (kPa),Wavelength (nm),Refractive index (Na D-line),reference,phases,IL_ID,IL_SMILES,IL_name,IL_cation_SMILES,IL_anion_SMILES,IL_component_number,Record_ID,Contains_Metal,Standardized_IL_SMILES,Changes
lxWtI,293.15,101.325,,1.44503,Gonzalez et al. (2015b),Liquid,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2407,False,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
lxWtI,298.15,101.325,,1.44355,Gonzalez et al. (2015b),Liquid,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2408,False,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
lxWtI,303.15,101.325,,1.44204,Gonzalez et al. (2015b),Liquid,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2409,False,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
lxWtI,308.15,101.325,,1.44056,Gonzalez et al. (2015b),Liquid,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2410,False,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
lxWtI,313.15,101.325,,1.43904,Gonzalez et al. (2015b),Liquid,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2411,False,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
lxWtI,318.15,101.325,,1.43751,Gonzalez et al. (2015b),Liquid,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2412,False,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
lxWtI,323.15,101.325,,1.43599,Gonzalez et al. (2015b),Liquid,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2413,False,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
lxWtI,328.15,101.325,,1.43451,Gonzalez et al. (2015b),Liquid,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2414,False,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
lxWtI,333.15,101.325,,1.43304,Gonzalez et al. (2015b),Liquid,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2415,False,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
lxWtI,338.15,101.325,,1.4316,Gonzalez et al. (2015b),Liquid,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2416,False,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
lxWtI,343.15,101.325,,1.43014,Gonzalez et al. (2015b),Liquid,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2417,False,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
pkKbv,293.15,101.325,,1.44562,Gonzalez et al. (2015b),Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2418,False,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
pkKbv,298.15,101.325,,1.44412,Gonzalez et al. (2015b),Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2419,False,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
pkKbv,303.15,101.325,,1.4426,Gonzalez et al. (2015b),Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2420,False,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
pkKbv,308.15,101.325,,1.44108,Gonzalez et al. (2015b),Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2421,False,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
pkKbv,313.15,101.325,,1.43954,Gonzalez et al. (2015b),Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2422,False,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
pkKbv,318.15,101.325,,1.43794,Gonzalez et al. (2015b),Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2423,False,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
pkKbv,323.15,101.325,,1.43641,Gonzalez et al. (2015b),Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2424,False,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
pkKbv,328.15,101.325,,1.43493,Gonzalez et al. (2015b),Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2425,False,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
pkKbv,333.15,101.325,,1.43344,Gonzalez et al. (2015b),Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2426,False,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
pkKbv,338.15,101.325,,1.43195,Gonzalez et al. (2015b),Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2427,False,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
pkKbv,343.15,101.325,,1.43047,Gonzalez et al. (2015b),Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2428,False,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
xZHEs,293.15,101.325,,1.44227,Gonzalez et al. (2015b),Liquid,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2429,False,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
xZHEs,298.15,101.325,,1.44091,Gonzalez et al. (2015b),Liquid,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2430,False,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
xZHEs,303.15,101.325,,1.43939,Gonzalez et al. (2015b),Liquid,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2431,False,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
xZHEs,308.15,101.325,,1.43788,Gonzalez et al. (2015b),Liquid,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2432,False,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
xZHEs,313.15,101.325,,1.43637,Gonzalez et al. (2015b),Liquid,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2433,False,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
xZHEs,318.15,101.325,,1.4349,Gonzalez et al. (2015b),Liquid,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2434,False,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
xZHEs,323.15,101.325,,1.43339,Gonzalez et al. (2015b),Liquid,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2435,False,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
xZHEs,328.15,101.325,,1.43193,Gonzalez et al. (2015b),Liquid,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2436,False,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
xZHEs,333.15,101.325,,1.43048,Gonzalez et al. (2015b),Liquid,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2437,False,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
xZHEs,338.15,101.325,,1.42905,Gonzalez et al. (2015b),Liquid,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2438,False,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
xZHEs,343.15,101.325,,1.42762,Gonzalez et al. (2015b),Liquid,ABWiWC,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,2439,False,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
xiesY,293.15,101.325,,1.4489,Keshapolla et al. (2019),Liquid,ABmSNB,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],trioctylammonium hexanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCC(=O)[O-],2,2440,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],No changes
xiesY,298.15,101.325,,1.4469,Keshapolla et al. (2019),Liquid,ABmSNB,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],trioctylammonium hexanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCC(=O)[O-],2,2441,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],No changes
xiesY,303.15,101.325,,1.4451,Keshapolla et al. (2019),Liquid,ABmSNB,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],trioctylammonium hexanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCC(=O)[O-],2,2442,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],No changes
xiesY,308.15,101.325,,1.4432,Keshapolla et al. (2019),Liquid,ABmSNB,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],trioctylammonium hexanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCC(=O)[O-],2,2443,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],No changes
xiesY,313.15,101.325,,1.4413,Keshapolla et al. (2019),Liquid,ABmSNB,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],trioctylammonium hexanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCC(=O)[O-],2,2444,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],No changes
xiesY,318.15,101.325,,1.4394,Keshapolla et al. (2019),Liquid,ABmSNB,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],trioctylammonium hexanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCC(=O)[O-],2,2445,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],No changes
xiesY,323.15,101.325,,1.4375,Keshapolla et al. (2019),Liquid,ABmSNB,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],trioctylammonium hexanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCC(=O)[O-],2,2446,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],No changes
xiesY,328.15,101.325,,1.4353,Keshapolla et al. (2019),Liquid,ABmSNB,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],trioctylammonium hexanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCC(=O)[O-],2,2447,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],No changes
xiesY,333.15,101.325,,1.4336,Keshapolla et al. (2019),Liquid,ABmSNB,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],trioctylammonium hexanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCC(=O)[O-],2,2448,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],No changes
xiesY,338.15,101.325,,1.4316,Keshapolla et al. (2019),Liquid,ABmSNB,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],trioctylammonium hexanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCC(=O)[O-],2,2449,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],No changes
xiesY,343.15,101.325,,1.4294,Keshapolla et al. (2019),Liquid,ABmSNB,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],trioctylammonium hexanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCC(=O)[O-],2,2450,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],No changes
BGRMo,293.15,101.325,,1.4505,Keshapolla et al. (2019),Liquid,ABrmLN,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],trioctylammonium octanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCCCC(=O)[O-],2,2451,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],No changes
BGRMo,298.15,101.325,,1.4484,Keshapolla et al. (2019),Liquid,ABrmLN,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],trioctylammonium octanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCCCC(=O)[O-],2,2452,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],No changes
BGRMo,303.15,101.325,,1.4464,Keshapolla et al. (2019),Liquid,ABrmLN,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],trioctylammonium octanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCCCC(=O)[O-],2,2453,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],No changes
BGRMo,308.15,101.325,,1.4447,Keshapolla et al. (2019),Liquid,ABrmLN,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],trioctylammonium octanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCCCC(=O)[O-],2,2454,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],No changes
BGRMo,313.15,101.325,,1.4426,Keshapolla et al. (2019),Liquid,ABrmLN,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],trioctylammonium octanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCCCC(=O)[O-],2,2455,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],No changes
BGRMo,318.15,101.325,,1.4406,Keshapolla et al. (2019),Liquid,ABrmLN,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],trioctylammonium octanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCCCC(=O)[O-],2,2456,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],No changes
BGRMo,323.15,101.325,,1.4389,Keshapolla et al. (2019),Liquid,ABrmLN,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],trioctylammonium octanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCCCC(=O)[O-],2,2457,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],No changes
BGRMo,328.15,101.325,,1.4369,Keshapolla et al. (2019),Liquid,ABrmLN,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],trioctylammonium octanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCCCC(=O)[O-],2,2458,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],No changes
BGRMo,333.15,101.325,,1.4348,Keshapolla et al. (2019),Liquid,ABrmLN,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],trioctylammonium octanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCCCC(=O)[O-],2,2459,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],No changes
BGRMo,338.15,101.325,,1.4329,Keshapolla et al. (2019),Liquid,ABrmLN,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],trioctylammonium octanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCCCC(=O)[O-],2,2460,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],No changes
BGRMo,343.15,101.325,,1.4309,Keshapolla et al. (2019),Liquid,ABrmLN,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],trioctylammonium octanoate,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CCCCCCCC(=O)[O-],2,2461,False,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCC(=O)[O-],No changes
LedOE,293.15,101.325,,1.4419,Keshapolla et al. (2019),Liquid,ABQosp,CCCCCC[NH+](CCCCCC)CCCCCC.CCCC(=O)[O-],trihexylammonium butanoate,CCCCCC[NH+](CCCCCC)CCCCCC,CCCC(=O)[O-],2,2462,False,CCCCCC[NH+](CCCCCC)CCCCCC.CCCC(=O)[O-],No changes
LedOE,298.15,101.325,,1.44,Keshapolla et al. (2019),Liquid,ABQosp,CCCCCC[NH+](CCCCCC)CCCCCC.CCCC(=O)[O-],trihexylammonium butanoate,CCCCCC[NH+](CCCCCC)CCCCCC,CCCC(=O)[O-],2,2463,False,CCCCCC[NH+](CCCCCC)CCCCCC.CCCC(=O)[O-],No changes
LedOE,303.15,101.325,,1.438,Keshapolla et al. (2019),Liquid,ABQosp,CCCCCC[NH+](CCCCCC)CCCCCC.CCCC(=O)[O-],trihexylammonium butanoate,CCCCCC[NH+](CCCCCC)CCCCCC,CCCC(=O)[O-],2,2464,False,CCCCCC[NH+](CCCCCC)CCCCCC.CCCC(=O)[O-],No changes
LedOE,308.15,101.325,,1.4361,Keshapolla et al. (2019),Liquid,ABQosp,CCCCCC[NH+](CCCCCC)CCCCCC.CCCC(=O)[O-],trihexylammonium butanoate,CCCCCC[NH+](CCCCCC)CCCCCC,CCCC(=O)[O-],2,2465,False,CCCCCC[NH+](CCCCCC)CCCCCC.CCCC(=O)[O-],No changes
LedOE,313.15,101.325,,1.4342,Keshapolla et al. (2019),Liquid,ABQosp,CCCCCC[NH+](CCCCCC)CCCCCC.CCCC(=O)[O-],trihexylammonium butanoate,CCCCCC[NH+](CCCCCC)CCCCCC,CCCC(=O)[O-],2,2466,False,CCCCCC[NH+](CCCCCC)CCCCCC.CCCC(=O)[O-],No changes
